scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,pad_occupancy_enabled,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model,run_wall_time_s,worker_elapsed_s
S3,continuous,A,150,240.0,66.66666666666667,0.45,712,20,20,152.4,500ft,False,disabled,1080,203,877,1342,1342,390,466,1732,1876.0680196197316,72.64324561136365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1073,7,150,7.2,18,S3_cycle0539_A_seed54900,539,54900,A,0.8708039000630379,35183.78706600005
S3,continuous,B,150,240.0,66.66666666666667,0.45,758,20,20,152.4,500ft,False,disabled,1080,490,590,91,0,434,556,434,1917.5501614915845,85.03740427290936,0.0,0.0,0.0,0.0,0.0,0,0.5182736446586393,0.5555555555555556,0.08333333333333333,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1072,8,150,7.2,13,S3_cycle0539_B_seed54901,539,54901,B,6.758893499849364,35190.6185465001
S3,continuous,C,150,240.0,66.66666666666667,0.45,712,20,20,152.4,500ft,False,disabled,1080,305,775,1261,1261,234,235,1495,1899.171890018971,77.3265085645662,17.38888888888889,0.0,0.0,0.0,0.0,0,0.0,0.12685185185185185,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,16,S3_cycle0539_C_seed54902,539,54902,C,2.0196286998689175,35192.70477110008
S3,continuous,D,150,240.0,66.66666666666667,0.45,708,20,20,152.4,500ft,False,disabled,1080,639,441,56,0,270,270,270,1948.510737985223,91.01269562991601,19.333333333333332,0.0,0.0,0.0,0.0,0,0.11483736262436348,0.7074074074074074,0.05462962962962963,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,149,7.248322147651007,15,S3_cycle0539_D_seed54903,539,54903,D,12.192397400038317,35204.96212520008
S3,continuous,E,150,240.0,66.66666666666667,0.45,666,20,20,152.4,500ft,True,disabled,1080,335,745,31,5,1556,36338,1561,2170.679879477001,670.3127668644257,892.4733862892194,867.1400529558861,543.0573548997937,1410.1974078556798,5012.137076408915,1053,0.06488752400073523,0.7851851851851852,0.025,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,833,247,150,7.2,11,S3_cycle0539_E_seed54904,539,54904,E,38.819438099861145,35243.857524800114
S3,continuous,A,150,240.0,66.66666666666667,0.45,698,20,20,152.4,500ft,False,disabled,1080,137,943,1260,1260,565,716,1825,1570.872696878694,82.44106403365537,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1074,6,150,7.2,15,S3_cycle0540_A_seed55000,540,55000,A,0.9776684998068959,35244.90019270009
S3,continuous,B,150,240.0,66.66666666666667,0.45,699,20,20,152.4,500ft,False,disabled,1080,420,660,48,0,521,671,521,1956.0779554683409,94.4729626830958,0.0,0.0,0.0,0.0,0.0,0,0.04304236036977192,0.7231481481481481,0.03611111111111111,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,13,S3_cycle0540_B_seed55001,540,55001,B,7.952859899960458,35252.91766580008
S3,continuous,C,150,240.0,66.66666666666667,0.45,712,20,20,152.4,500ft,False,disabled,1080,294,786,1052,1052,250,250,1302,1993.7889342982805,86.52112978397965,20.38888888888889,0.0,0.0,0.0,0.0,0,0.0,0.14907407407407408,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1073,7,150,7.2,13,S3_cycle0540_C_seed55002,540,55002,C,2.103269200073555,35255.085926800035
S3,continuous,D,150,240.0,66.66666666666667,0.45,732,20,20,152.4,500ft,False,disabled,1080,603,477,88,0,294,295,294,2032.6309075600282,100.53057183490782,23.38888888888889,0.0,0.0,0.0,0.0,0,0.5500231391557258,0.7018518518518518,0.07222222222222222,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1069,11,150,7.2,15,S3_cycle0540_D_seed55003,540,55003,D,12.296785100130364,35267.465606600046
S3,continuous,E,150,240.0,66.66666666666667,0.45,690,20,20,152.4,500ft,True,disabled,1080,442,638,56,15,1165,23167,1180,2062.58019866953,680.2300370345569,866.9409517583252,844.7742850916585,549.4886375028809,1394.2629225945393,3505.2026401531957,1051,0.24101118141080322,0.8055555555555556,0.04814814814814815,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,811,269,150,7.2,12,S3_cycle0540_E_seed55004,540,55004,E,37.30562230013311,35304.848373000044
S3,continuous,A,150,240.0,66.66666666666667,0.45,688,20,20,152.4,500ft,False,disabled,1080,102,978,1948,1948,384,488,2332,1836.4100932005342,70.04617088356596,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1074,6,150,7.2,15,S3_cycle0541_A_seed55100,541,55100,A,1.0453766998834908,35305.96213530004
S3,continuous,B,150,240.0,66.66666666666667,0.45,715,20,20,152.4,500ft,False,disabled,1080,485,595,60,0,439,548,439,1894.7836342661378,87.74944922897501,0.0,0.0,0.0,0.0,0.0,0,0.6538295687427687,0.6537037037037037,0.049074074074074076,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,15,S3_cycle0541_B_seed55101,541,55101,B,6.577049599960446,35312.60986050009
S3,continuous,C,150,240.0,66.66666666666667,0.45,672,20,20,152.4,500ft,False,disabled,1080,287,793,1084,1084,260,263,1344,1673.119808507839,80.9711119052761,20.444444444444443,0.0,0.0,0.0,0.0,0,0.0,0.14444444444444443,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,14,S3_cycle0541_C_seed55102,541,55102,C,2.0682731000706553,35314.748519600136
S3,continuous,D,150,240.0,66.66666666666667,0.45,747,20,20,152.4,500ft,False,disabled,1080,704,376,66,0,220,220,220,1752.301335323943,86.25963235292745,19.555555555555557,0.0,0.0,0.0,0.0,0,0.0815397340599821,0.5953703703703703,0.05555555555555555,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1068,12,149,7.248322147651007,14,S3_cycle0541_D_seed55103,541,55103,D,10.065350100165233,35324.89368780004
S3,continuous,E,150,240.0,66.66666666666667,0.45,723,20,20,152.4,500ft,True,disabled,1080,354,726,43,27,1647,39428,1674,1932.897774378135,697.0284070004142,861.4327614195727,830.4883169751282,573.0178310529675,1403.5061480280958,4381.335321440987,1056,0.020441372911752687,0.8638888888888889,0.03148148148148148,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,816,264,150,7.2,11,S3_cycle0541_E_seed55104,541,55104,E,45.713431499898434,35370.67851749994
S3,continuous,A,150,240.0,66.66666666666667,0.45,711,20,20,152.4,500ft,False,disabled,1080,195,885,1288,1288,395,483,1683,1754.2543025737293,73.8667890062711,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1074,6,150,7.2,15,S3_cycle0542_A_seed55200,542,55200,A,0.8265547000337392,35371.56920210016
S3,continuous,B,150,240.0,66.66666666666667,0.45,733,20,20,152.4,500ft,False,disabled,1080,467,613,67,0,454,582,454,1961.7946100497766,88.77608610324188,0.0,0.0,0.0,0.0,0.0,0,0.12157020202751954,0.687962962962963,0.062037037037037036,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1071,9,150,7.2,12,S3_cycle0542_B_seed55201,542,55201,B,7.14120989991352,35378.77849450009
S3,continuous,C,150,240.0,66.66666666666667,0.45,742,20,20,152.4,500ft,False,disabled,1080,184,896,1343,1343,312,315,1655,1963.8058764328925,91.34726199090038,25.0,0.0,0.0,0.0,0.0,0,0.0,0.19722222222222222,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1071,9,149,7.248322147651007,14,S3_cycle0542_C_seed55202,542,55202,C,2.549758000066504,35381.39203700004
S3,continuous,D,150,240.0,66.66666666666667,0.45,731,20,20,152.4,500ft,False,disabled,1080,594,486,30,0,310,310,310,1848.0967306178095,104.21601478454133,22.5,0.0,0.0,0.0,0.0,0,0.10083686108476336,0.737037037037037,0.026851851851851852,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1065,15,150,7.2,15,S3_cycle0542_D_seed55203,542,55203,D,11.63488749996759,35393.09485220001
S3,continuous,E,150,240.0,66.66666666666667,0.45,687,20,20,152.4,500ft,True,disabled,1080,394,686,31,11,1155,17700,1166,2033.1725422378513,635.8065895090481,876.6861495820563,855.1861495820563,511.49074972830743,1366.6768993103638,4089.1463762881413,1054,0.05092097177649275,0.8157407407407408,0.027777777777777776,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,839,241,150,7.2,10,S3_cycle0542_E_seed55204,542,55204,E,37.010456500109285,35430.179088300094
S3,continuous,A,150,240.0,66.66666666666667,0.45,707,20,20,152.4,500ft,False,disabled,1080,170,910,1545,1545,388,481,1933,1660.0869694600067,74.02314171122732,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1074,6,150,7.2,16,S3_cycle0543_A_seed55300,543,55300,A,0.952207500115037,35431.20509089995
S3,continuous,B,150,240.0,66.66666666666667,0.45,722,20,20,152.4,500ft,False,disabled,1080,447,633,54,0,476,586,476,1924.2313520036932,84.640401529232,0.0,0.0,0.0,0.0,0.0,0,0.07544601756081401,0.6777777777777778,0.05,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1074,6,150,7.2,16,S3_cycle0543_B_seed55301,543,55301,B,7.841188099933788,35439.11446160008
S3,continuous,C,150,240.0,66.66666666666667,0.45,718,20,20,152.4,500ft,False,disabled,1080,177,903,1644,1644,224,224,1868,2103.183017324446,83.23559289883441,16.555555555555557,0.0,0.0,0.0,0.0,0,0.0,0.11481481481481481,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1073,7,150,7.2,13,S3_cycle0543_C_seed55302,543,55302,C,1.934364799875766,35441.12572130002
S3,continuous,D,150,240.0,66.66666666666667,0.45,725,20,20,152.4,500ft,False,disabled,1080,706,374,39,0,224,225,224,1616.1970031045305,74.97592706641866,16.055555555555557,0.0,0.0,0.0,0.0,0,0.1279670872749337,0.5907407407407408,0.03518518518518519,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1073,7,150,7.2,14,S3_cycle0543_D_seed55303,543,55303,D,10.297019200166687,35451.48854970001
S3,continuous,E,150,240.0,66.66666666666667,0.45,732,20,20,152.4,500ft,True,disabled,1080,345,735,43,17,1281,17582,1298,2030.453079108981,656.4365481093645,877.4023213551916,853.1245435774138,515.2510528590674,1368.3755964364811,3263.3553046648794,1054,0.06934005818317267,0.850925925925926,0.03611111111111111,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,827,253,150,7.2,11,S3_cycle0543_E_seed55304,543,55304,E,44.63514729985036,35496.2082901001
S3,continuous,A,150,240.0,66.66666666666667,0.45,708,20,20,152.4,500ft,False,disabled,1080,112,968,1428,1428,505,626,1933,1898.9262423097982,86.06137733729248,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1073,7,149,7.248322147651007,14,S3_cycle0544_A_seed55400,544,55400,A,0.9458655999042094,35497.22081020009
S3,continuous,B,150,240.0,66.66666666666667,0.45,737,20,20,152.4,500ft,False,disabled,1080,485,595,37,0,448,553,448,1904.3742701492874,81.84397236495417,0.0,0.0,0.0,0.0,0.0,0,0.023010252241272473,0.6481481481481481,0.03425925925925926,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1073,7,149,7.248322147651007,15,S3_cycle0544_B_seed55401,544,55401,B,7.350524000125006,35504.638429900166
S3,continuous,C,150,240.0,66.66666666666667,0.45,748,20,20,152.4,500ft,False,disabled,1080,225,855,1445,1445,225,225,1670,1911.1733856999153,80.37066148799944,19.055555555555557,0.0,0.0,0.0,0.0,0,0.0,0.13148148148148148,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1071,9,150,7.2,16,S3_cycle0544_C_seed55402,544,55402,C,2.1684588000644,35506.8762972001
S3,continuous,D,150,240.0,66.66666666666667,0.45,761,20,20,152.4,500ft,False,disabled,1080,669,411,123,0,244,244,244,1750.0331780993133,89.3892962604606,20.11111111111111,0.0,0.0,0.0,0.0,0,0.2561526730708318,0.6092592592592593,0.09814814814814815,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1071,9,150,7.2,14,S3_cycle0544_D_seed55403,544,55403,D,10.750584700144827,35517.69293859997
S3,continuous,E,150,240.0,66.66666666666667,0.45,709,20,20,152.4,500ft,True,disabled,1080,324,756,46,35,1277,14428,1312,2176.548051560818,618.4327729828454,883.4035101016035,854.1257323238257,493.37241322419925,1347.4981455480251,3297.558645098419,1058,0.030570443187228118,0.8787037037037037,0.028703703703703703,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,833,247,150,7.2,11,S3_cycle0544_E_seed55404,544,55404,E,46.850860100006685,35564.62583449995
S3,continuous,A,150,240.0,66.66666666666667,0.45,720,20,20,152.4,500ft,False,disabled,1080,185,895,1416,1416,387,494,1803,1892.9679078039137,82.8062539887739,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1072,8,149,7.248322147651007,16,S3_cycle0545_A_seed55500,545,55500,A,1.0191238999832422,35565.72253330005
S3,continuous,B,150,240.0,66.66666666666667,0.45,730,20,20,152.4,500ft,False,disabled,1080,439,641,116,0,492,611,492,2089.968275378182,94.30828594891906,0.0,0.0,0.0,0.0,0.0,0,0.1780043056583778,0.6425925925925926,0.10092592592592593,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,15,S3_cycle0545_B_seed55501,545,55501,B,6.41510930005461,35572.20474039996
S3,continuous,C,150,240.0,66.66666666666667,0.45,719,20,20,152.4,500ft,False,disabled,1080,244,836,1331,1331,238,239,1569,1791.3527795820034,82.84012930822664,19.0,0.0,0.0,0.0,0.0,0,0.0,0.12777777777777777,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1069,11,149,7.248322147651007,14,S3_cycle0545_C_seed55502,545,55502,C,2.075595499947667,35574.354303100146
S3,continuous,D,150,240.0,66.66666666666667,0.45,713,20,20,152.4,500ft,False,disabled,1080,623,457,26,0,282,283,282,1784.518729324632,91.7146778195838,25.38888888888889,0.0,0.0,0.0,0.0,0,0.027213126341347312,0.7027777777777777,0.024074074074074074,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1066,14,150,7.2,14,S3_cycle0545_D_seed55503,545,55503,D,12.694749099900946,35587.11508170003
S3,continuous,E,150,240.0,66.66666666666667,0.45,719,20,20,152.4,500ft,True,disabled,1080,360,720,39,14,1351,22966,1365,2022.4067046320406,652.3142976893892,887.9500687842246,862.7278465620025,527.1494531669669,1389.8772997289693,4172.389178735804,1054,0.10088058679378546,0.8268518518518518,0.028703703703703703,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,831,249,150,7.2,12,S3_cycle0545_E_seed55504,545,55504,E,41.04384759999812,35628.23512040009
S3,continuous,A,150,240.0,66.66666666666667,0.45,716,20,20,152.4,500ft,False,disabled,1080,258,822,1137,1137,347,380,1484,1756.715581194747,58.10371682066829,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1075,5,150,7.2,13,S3_cycle0546_A_seed55600,546,55600,A,0.9093963000923395,35629.211320400005
S3,continuous,B,150,240.0,66.66666666666667,0.45,721,20,20,152.4,500ft,False,disabled,1080,449,631,36,0,467,589,467,1964.8797352847885,87.52824868250595,0.0,0.0,0.0,0.0,0.0,0,0.0923740809279652,0.5648148148148148,0.03148148148148148,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1071,9,150,7.2,15,S3_cycle0546_B_seed55601,546,55601,B,5.707408100133762,35634.984593600035
S3,continuous,C,150,240.0,66.66666666666667,0.45,696,20,20,152.4,500ft,False,disabled,1080,212,868,1486,1486,267,267,1753,2036.0412593349022,85.65511754576296,16.88888888888889,0.0,0.0,0.0,0.0,0,0.0,0.14537037037037037,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1069,11,150,7.2,18,S3_cycle0546_C_seed55602,546,55602,C,1.861256100004539,35636.92205099994
S3,continuous,D,150,240.0,66.66666666666667,0.45,720,20,20,152.4,500ft,False,disabled,1080,618,462,26,0,283,283,283,2065.1924167358775,96.41256113002545,20.555555555555557,0.0,0.0,0.0,0.0,0,0.039193850937534046,0.8194444444444444,0.024074074074074074,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1069,11,150,7.2,13,S3_cycle0546_D_seed55603,546,55603,D,13.21176870004274,35650.19996450003
S3,continuous,E,150,240.0,66.66666666666667,0.45,714,20,20,152.4,500ft,True,disabled,1080,343,737,54,17,1456,21058,1473,2146.2816489054703,694.4286281969183,870.3373864222214,841.1707197555546,575.1474711225051,1416.3181908780598,3709.459434934349,1044,0.11514762520341992,0.8527777777777777,0.046296296296296294,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,813,267,150,7.2,10,S3_cycle0546_E_seed55604,546,55604,E,45.17486170004122,35695.44530360005
S3,continuous,A,150,240.0,66.66666666666667,0.45,705,20,20,152.4,500ft,False,disabled,1080,188,892,1481,1481,382,454,1863,1838.0017931195323,68.6772348319543,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1074,6,150,7.2,14,S3_cycle0547_A_seed55700,547,55700,A,1.005170099902898,35696.51977739995
S3,continuous,B,150,240.0,66.66666666666667,0.45,709,20,20,152.4,500ft,False,disabled,1080,458,622,38,0,472,597,472,2009.8954714806414,91.76220720476825,0.0,0.0,0.0,0.0,0.0,0,0.03817440472176162,0.7453703703703703,0.025925925925925925,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1071,9,150,7.2,15,S3_cycle0547_B_seed55701,547,55701,B,7.88587520015426,35704.47337030014
S3,continuous,C,150,240.0,66.66666666666667,0.45,734,20,20,152.4,500ft,False,disabled,1080,310,770,1292,1292,230,230,1522,1946.596334747614,86.78308197337185,17.88888888888889,0.0,0.0,0.0,0.0,0,0.0,0.1398148148148148,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1074,6,149,7.248322147651007,15,S3_cycle0547_C_seed55702,547,55702,C,2.1163413000758737,35706.67492010002
S3,continuous,D,150,240.0,66.66666666666667,0.45,692,20,20,152.4,500ft,False,disabled,1080,640,440,55,0,275,276,275,2047.7793589753621,96.76169787589411,23.055555555555557,0.0,0.0,0.0,0.0,0,0.3218033011961459,0.6268518518518519,0.053703703703703705,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1069,11,150,7.2,15,S3_cycle0547_D_seed55703,547,55703,D,10.307168500032276,35717.052010500105
S3,continuous,E,150,240.0,66.66666666666667,0.45,693,20,20,152.4,500ft,True,disabled,1080,419,661,49,13,1344,29821,1357,2166.5070564628086,657.4709604171502,901.0187828497949,877.5187828497949,524.585784773329,1402.104567623124,4813.861640967731,1054,0.07407661164900577,0.8203703703703704,0.040740740740740744,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,822,258,150,7.2,11,S3_cycle0547_E_seed55704,547,55704,E,36.14077949989587,35753.25972830015
S3,continuous,A,150,240.0,66.66666666666667,0.45,687,20,20,152.4,500ft,False,disabled,1080,145,935,1770,1770,349,418,2119,1844.3198142750562,69.83990462312903,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1074,6,150,7.2,16,S3_cycle0548_A_seed55800,548,55800,A,1.0219429000280797,35754.35171720013
S3,continuous,B,150,240.0,66.66666666666667,0.45,714,20,20,152.4,500ft,False,disabled,1080,513,567,42,0,418,519,418,1939.6617880472522,85.90584026232312,0.0,0.0,0.0,0.0,0.0,0,0.01563228103681977,0.6888888888888889,0.027777777777777776,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,15,S3_cycle0548_B_seed55801,548,55801,B,7.294447300024331,35761.71666230005
S3,continuous,C,150,240.0,66.66666666666667,0.45,717,20,20,152.4,500ft,False,disabled,1080,204,876,1297,1297,241,241,1538,1918.395452209517,86.78232683875278,18.555555555555557,0.0,0.0,0.0,0.0,0,0.0,0.13333333333333333,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1072,8,150,7.2,14,S3_cycle0548_C_seed55802,548,55802,C,2.0027868000324816,35763.786557600135
S3,continuous,D,150,240.0,66.66666666666667,0.45,715,20,20,152.4,500ft,False,disabled,1080,598,482,78,0,312,313,312,1883.786243053018,102.22927333026273,27.72222222222222,0.0,0.0,0.0,0.0,0,0.18780536669067585,0.6898148148148148,0.07222222222222222,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1068,12,150,7.2,15,S3_cycle0548_D_seed55803,548,55803,D,13.061281200032681,35776.91724930005
S3,continuous,E,150,240.0,66.66666666666667,0.45,706,20,20,152.4,500ft,True,disabled,1080,343,737,37,14,1210,13897,1224,2268.3695705358728,610.4690476341149,901.6227793404962,879.2894460071628,484.9089028699264,1364.1983488770893,3234.589698066784,1047,0.08198103957391611,0.8518518518518519,0.032407407407407406,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,825,255,150,7.2,10,S3_cycle0548_E_seed55804,548,55804,E,40.75475930003449,35817.737470600056
S3,continuous,A,150,240.0,66.66666666666667,0.45,719,20,20,152.4,500ft,False,disabled,1080,181,899,1117,1117,484,607,1601,1805.5766629134116,88.8868772749646,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,13,S3_cycle0549_A_seed55900,549,55900,A,0.9956802998203784,35818.79791039997
S3,continuous,B,150,240.0,66.66666666666667,0.45,726,20,20,152.4,500ft,False,disabled,1080,409,671,52,0,556,716,556,1715.785853000129,93.59943887064927,0.0,0.0,0.0,0.0,0.0,0,0.0614438094767959,0.6203703703703703,0.044444444444444446,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,14,S3_cycle0549_B_seed55901,549,55901,B,6.599742999998853,35825.46772860014
S3,continuous,C,150,240.0,66.66666666666667,0.45,722,20,20,152.4,500ft,False,disabled,1080,303,777,989,989,255,255,1244,1624.389172712448,72.69680456079406,20.833333333333332,0.0,0.0,0.0,0.0,0,0.0,0.15,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1071,9,150,7.2,14,S3_cycle0549_C_seed55902,549,55902,C,2.1938370000571012,35827.731609900016
S3,continuous,D,150,240.0,66.66666666666667,0.45,693,20,20,152.4,500ft,False,disabled,1080,653,427,64,0,273,273,273,2050.088751985552,93.47806441725942,23.0,0.0,0.0,0.0,0.0,0,0.12874305451703746,0.649074074074074,0.04351851851851852,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1068,12,150,7.2,15,S3_cycle0549_D_seed55903,549,55903,D,10.35878760018386,35838.157844600035
S3,continuous,E,150,240.0,66.66666666666667,0.45,703,20,20,152.4,500ft,True,disabled,1080,277,803,75,48,1716,24253,1764,2071.199470904864,686.1757221733511,908.3322820979146,874.3322820979146,549.1668647792778,1423.4991468771923,3562.483457230146,1054,0.0845971267224748,0.8425925925925926,0.05277777777777778,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,810,270,150,7.2,11,S3_cycle0549_E_seed55904,549,55904,E,48.27924369997345,35886.50314490008
S3,continuous,A,150,240.0,66.66666666666667,0.45,740,20,20,152.4,500ft,False,disabled,1080,203,877,1093,1093,383,478,1476,1837.9902399096277,77.07382939947041,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1071,9,150,7.2,15,S3_cycle0550_A_seed56000,550,56000,A,1.0134759999345988,35887.58196410001
S3,continuous,B,150,240.0,66.66666666666667,0.45,721,20,20,152.4,500ft,False,disabled,1080,433,647,27,0,475,590,475,1989.2243073986253,98.51913011892779,0.0,0.0,0.0,0.0,0.0,0,0.045721454265030825,0.7574074074074074,0.026851851851851852,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1070,10,150,7.2,14,S3_cycle0550_B_seed56001,550,56001,B,7.88579129986465,35895.53784160013
S3,continuous,C,150,240.0,66.66666666666667,0.45,735,20,20,152.4,500ft,False,disabled,1080,242,838,1103,1103,262,262,1365,1819.7593461042045,85.95024174557035,20.055555555555557,0.0,0.0,0.0,0.0,0,0.0,0.15092592592592594,0.0,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1073,7,150,7.2,13,S3_cycle0550_C_seed56002,550,56002,C,2.20067650009878,35897.80451759999
S3,continuous,D,150,240.0,66.66666666666667,0.45,727,20,20,152.4,500ft,False,disabled,1080,604,476,68,0,295,295,295,1903.336975109332,101.22375160941232,24.5,0.0,0.0,0.0,0.0,0,0.13348609878242332,0.6111111111111112,0.06296296296296296,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,1068,12,150,7.2,14,S3_cycle0550_D_seed56003,550,56003,D,10.94609579979442,35908.81519840006
S3,continuous,E,150,240.0,66.66666666666667,0.45,712,20,20,152.4,500ft,True,disabled,1080,404,676,57,28,1345,25713,1373,2218.8238276194934,699.8817118790975,925.4977453214015,900.3866342102903,573.9398940944866,1474.326528304777,3854.027061382634,1047,0.04901795714847889,0.8435185185185186,0.04259259259259259,S3,중형 고밀도 도시 시나리오,3000,3000,75,15,150,10800,10,1080,805,275,150,7.2,11,S3_cycle0550_E_seed56004,550,56004,E,41.602578199934214,35950.48403530009
