scenario_id,sweep,model,vertiport_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S031,safety_distance,B,1,13,takeoff,851.3655858400882,881.3655858400882,30.0,17.365585840088215
S031,safety_distance,B,5,13,landing,1826.741065793473,2016.741065793473,190.0,946.472366563206
S031,safety_distance,B,6,14,takeoff,225.0,255.0,30.0,0.0
S031,safety_distance,B,3,14,landing,266.04178995258707,456.04178995258707,190.0,0.0
S031,safety_distance,B,1,15,takeoff,821.3655858400882,851.3655858400882,30.0,173.36558584008822
S031,safety_distance,B,3,15,landing,864.2091290507585,1054.2091290507585,190.0,0.0
S031,safety_distance,B,2,16,takeoff,1067.3588054768568,1097.3588054768568,30.0,697.3588054768568
S031,safety_distance,B,1,16,landing,1140.2541621764017,1330.2541621764017,190.0,0.0
S031,safety_distance,B,4,17,takeoff,473.0,503.0,30.0,26.0
S031,safety_distance,B,6,17,landing,855.5641867150803,1045.5641867150803,190.0,347.6480862111635
S031,safety_distance,B,6,18,takeoff,315.0,345.0,30.0,0.0
S031,safety_distance,B,7,18,landing,847.5473606577054,1037.5473606577054,190.0,513.9831739426252
S031,safety_distance,B,0,19,takeoff,306.0,336.0,30.0,29.0
S031,safety_distance,B,2,19,landing,847.3588054768568,1037.3588054768568,190.0,430.01025597909575
S031,safety_distance,B,5,20,takeoff,1215.8085904429558,1245.8085904429558,30.0,490.80859044295585
S031,safety_distance,B,0,20,landing,1959.091476755057,2149.091476755057,190.0,670.8667468202821
S031,safety_distance,B,7,21,takeoff,1257.5473606577054,1287.5473606577054,30.0,533.5473606577054
S031,safety_distance,B,0,21,landing,1769.091476755057,1959.091476755057,190.0,450.9704489894857
S031,safety_distance,B,1,22,takeoff,454.463448777312,484.463448777312,30.0,230.463448777312
S031,safety_distance,B,7,22,landing,467.54736065770544,657.5473606577054,190.0,0.0
S031,safety_distance,B,5,23,takeoff,1185.8085904429558,1215.8085904429558,30.0,490.80859044295585
S031,safety_distance,B,3,23,landing,1474.953157475822,1664.953157475822,190.0,219.3777665424975
S031,safety_distance,B,4,24,takeoff,617.0,647.0,30.0,0.0
S031,safety_distance,B,1,24,landing,631.3655858400882,821.3655858400882,190.0,0.0
S031,safety_distance,B,0,25,takeoff,1329.091476755057,1359.091476755057,30.0,761.0914767550571
S031,safety_distance,B,2,25,landing,1667.3588054768568,1857.3588054768568,190.0,226.91877922403864
S031,safety_distance,B,6,26,takeoff,635.5641867150803,665.5641867150803,30.0,192.56418671508027
S031,safety_distance,B,0,26,landing,949.091476755057,1139.091476755057,190.0000000000001,274.6844131871338
S031,safety_distance,B,1,27,takeoff,204.463448777312,234.463448777312,30.0,183.463448777312
S031,safety_distance,B,2,27,landing,277.3588054768568,467.3588054768568,190.0,0.0
S031,safety_distance,B,6,28,takeoff,1045.5641867150803,1075.5641867150803,30.0,555.5641867150803
S031,safety_distance,B,1,28,landing,1330.2541621764017,1520.2541621764017,190.0,258.2195863502059
S031,safety_distance,B,4,29,takeoff,443.0,473.0,30.0,0.0
S031,safety_distance,B,6,29,landing,665.5641867150803,855.5641867150803,190.0,187.6480862111635
S031,safety_distance,B,1,30,takeoff,484.463448777312,514.463448777312,30.0,192.463448777312
S031,safety_distance,B,5,30,landing,905.8085904429558,1095.8085904429558,190.0,392.4420282754652
S031,safety_distance,B,5,31,takeoff,1095.8085904429558,1125.8085904429558,30.0,574.8085904429558
S031,safety_distance,B,2,31,landing,1477.3588054768568,1667.3588054768568,190.0,282.2587531644772
S031,safety_distance,B,3,32,takeoff,649.0,679.0,30.0,0.0
S031,safety_distance,B,7,32,landing,1037.5473606577054,1227.5473606577054,190.0,355.4343878427942
S031,safety_distance,B,3,33,takeoff,546.0417899525871,576.0417899525871,30.0,161.04178995258712
S031,safety_distance,B,2,33,landing,1097.3588054768568,1287.3588054768568,190.0,493.72266352530426
S031,safety_distance,B,6,34,takeoff,1105.5641867150803,1135.5641867150803,30.0,386.56418671508027
S031,safety_distance,B,5,34,landing,1446.741065793473,1636.741065793473,190.0,289.9536002251907
S031,safety_distance,B,5,35,takeoff,1125.8085904429558,1155.8085904429558,30.0,602.8085904429558
S031,safety_distance,B,3,35,landing,1284.953157475822,1474.953157475822,190.0,89.37776654249751
S031,safety_distance,B,7,36,takeoff,1227.5473606577054,1257.5473606577054,30.0,512.5473606577054
S031,safety_distance,B,5,36,landing,1256.741065793473,1446.741065793473,190.0,0.0
S031,safety_distance,B,3,37,takeoff,679.0,709.0,30.0,15.0
S031,safety_distance,B,4,37,landing,731.240612500425,921.240612500425,190.0,0.0
S031,safety_distance,B,3,38,takeoff,516.0417899525871,546.0417899525871,30.0,219.04178995258712
S031,safety_distance,B,0,38,landing,759.091476755057,949.091476755057,190.0,159.9999999999999
S031,safety_distance,B,0,39,takeoff,1549.091476755057,1579.091476755057,30.0,964.0914767550571
S031,safety_distance,B,1,39,landing,1601.950890328981,1791.950890328981,190.0,0.0
S031,safety_distance,B,6,40,takeoff,157.0,187.0,30.0,0.0
S031,safety_distance,B,1,40,landing,234.463448777312,424.463448777312,190.0,50.99305966619656
S031,safety_distance,B,0,41,takeoff,24.0,54.0,30.0,0.0
S031,safety_distance,B,2,41,landing,467.3588054768568,657.3588054768568,190.0,332.01025597909575
S031,safety_distance,B,3,42,takeoff,815.0,845.0,30.0,0.0
S031,safety_distance,B,5,42,landing,1636.741065793473,1826.741065793473,190.0,751.974265303104
S031,safety_distance,B,7,43,takeoff,397.0,427.0,30.0,0.0
S031,safety_distance,B,6,43,landing,415.5641867150802,605.5641867150803,190.00000000000006,0.0
S031,safety_distance,B,1,44,takeoff,514.463448777312,544.463448777312,30.0,49.46344877731201
S031,safety_distance,B,0,44,landing,1139.091476755057,1329.091476755057,190.0,576.8429608023816
S031,safety_distance,B,6,45,takeoff,1075.5641867150803,1105.5641867150803,30.0,438.56418671508027
S031,safety_distance,B,0,45,landing,1579.091476755057,1769.091476755057,190.0,464.68441318713417
S031,safety_distance,B,5,46,takeoff,2016.741065793473,2046.741065793473,30.0,1151.741065793473
S031,safety_distance,B,2,46,landing,2450.4400262528184,2640.4400262528184,190.0,334.4074985899215
S031,safety_distance,B,0,47,takeoff,276.0,306.0,30.0,0.0
S031,safety_distance,B,5,47,landing,715.8085904429558,905.8085904429558,190.0,367.3924509511364
S031,safety_distance,B,7,48,takeoff,1317.5473606577054,1347.5473606577054,30.0,510.54736065770544
S031,safety_distance,B,6,48,landing,1515.5641867150803,1705.5641867150803,190.0,179.4526393422948
S031,safety_distance,B,7,49,takeoff,6.0,36.0,30.0,0.0
S031,safety_distance,B,1,49,landing,14.463448777312017,204.463448777312,190.0,0.0
S032,safety_distance,B,5,0,takeoff,1155.8085904429558,1185.8085904429558,30.0,580.8085904429558
S032,safety_distance,B,0,0,landing,1359.091476755057,1549.091476755057,190.0,130.86674682028206
S032,safety_distance,B,3,1,takeoff,740.0,770.0,30.0,0.0
S032,safety_distance,B,6,1,landing,1135.5641867150803,1325.5641867150803,190.0,354.52239676249314
S032,safety_distance,B,3,2,takeoff,456.04178995258707,486.04178995258707,30.0,197.04178995258707
S032,safety_distance,B,5,2,landing,525.8085904429558,715.8085904429558,190.0,0.0
S032,safety_distance,B,4,3,takeoff,921.240612500425,951.240612500425,30.0,159.24061250042496
S032,safety_distance,B,6,3,landing,1325.5641867150803,1515.5641867150803,190.0,369.4074737107386
S032,safety_distance,B,6,4,takeoff,605.5641867150803,635.5641867150803,30.0,206.56418671508027
S032,safety_distance,B,2,4,landing,1287.3588054768568,1477.3588054768568,190.0,612.4511269218208
S032,safety_distance,B,0,5,takeoff,2149.091476755057,2179.091476755057,30.0,1322.091476755057
S032,safety_distance,B,2,5,landing,2260.4400262528184,2450.4400262528184,190.0,0.0
S032,safety_distance,B,7,6,takeoff,1287.5473606577054,1317.5473606577054,30.0,543.5473606577054
S032,safety_distance,B,3,6,landing,1664.953157475822,1854.953157475822,190.0,344.2928240032054
S032,safety_distance,B,2,7,takeoff,1037.3588054768568,1067.3588054768568,30.0,732.3588054768568
S032,safety_distance,B,3,7,landing,1094.953157475822,1284.953157475822,190.0,0.0
S032,safety_distance,B,2,8,takeoff,1857.3588054768568,1887.3588054768568,30.0,1064.3588054768568
S032,safety_distance,B,7,8,landing,1909.065207664008,2099.065207664008,190.0,0.0
S032,safety_distance,B,4,9,takeoff,282.0,312.0,30.0,0.0
S032,safety_distance,B,7,9,landing,657.5473606577054,847.5473606577054,190.0,353.1578767640027
S032,safety_distance,B,3,10,takeoff,486.04178995258707,516.0417899525871,30.000000000000057,191.04178995258707
S032,safety_distance,B,0,10,landing,569.091476755057,759.091476755057,190.0,0.0
S032,safety_distance,B,3,11,takeoff,1054.2091290507585,1084.2091290507585,30.0,179.20912905075852
S032,safety_distance,B,7,11,landing,1347.5473606577054,1537.5473606577054,190.0,260.2252587920357
S032,safety_distance,B,1,12,takeoff,424.463448777312,454.463448777312,30.0,246.463448777312
S032,safety_distance,B,2,12,landing,657.3588054768568,847.3588054768568,190.0,160.0
S032,safety_distance,B,1,13,takeoff,851.3655858400882,881.3655858400882,30.0,17.365585840088215
S032,safety_distance,B,5,13,landing,1826.741065793473,2016.741065793473,190.0,946.472366563206
S032,safety_distance,B,6,14,takeoff,225.0,255.0,30.0,0.0
S032,safety_distance,B,3,14,landing,266.04178995258707,456.04178995258707,190.0,0.0
S032,safety_distance,B,1,15,takeoff,821.3655858400882,851.3655858400882,30.0,173.36558584008822
S032,safety_distance,B,3,15,landing,864.2091290507585,1054.2091290507585,190.0,0.0
S032,safety_distance,B,2,16,takeoff,1067.3588054768568,1097.3588054768568,30.0,697.3588054768568
S032,safety_distance,B,1,16,landing,1140.2541621764017,1330.2541621764017,190.0,0.0
S032,safety_distance,B,4,17,takeoff,473.0,503.0,30.0,26.0
S032,safety_distance,B,6,17,landing,855.5641867150803,1045.5641867150803,190.0,347.6480862111635
S032,safety_distance,B,6,18,takeoff,315.0,345.0,30.0,0.0
S032,safety_distance,B,7,18,landing,847.5473606577054,1037.5473606577054,190.0,513.9831739426252
S032,safety_distance,B,0,19,takeoff,306.0,336.0,30.0,29.0
S032,safety_distance,B,2,19,landing,847.3588054768568,1037.3588054768568,190.0,430.01025597909575
S032,safety_distance,B,5,20,takeoff,1215.8085904429558,1245.8085904429558,30.0,490.80859044295585
S032,safety_distance,B,0,20,landing,1959.091476755057,2149.091476755057,190.0,670.8667468202821
S032,safety_distance,B,7,21,takeoff,1257.5473606577054,1287.5473606577054,30.0,533.5473606577054
S032,safety_distance,B,0,21,landing,1769.091476755057,1959.091476755057,190.0,450.9704489894857
S032,safety_distance,B,1,22,takeoff,454.463448777312,484.463448777312,30.0,230.463448777312
S032,safety_distance,B,7,22,landing,467.54736065770544,657.5473606577054,190.0,0.0
S032,safety_distance,B,5,23,takeoff,1185.8085904429558,1215.8085904429558,30.0,490.80859044295585
S032,safety_distance,B,3,23,landing,1474.953157475822,1664.953157475822,190.0,219.3777665424975
S032,safety_distance,B,4,24,takeoff,617.0,647.0,30.0,0.0
S032,safety_distance,B,1,24,landing,631.3655858400882,821.3655858400882,190.0,0.0
S032,safety_distance,B,0,25,takeoff,1329.091476755057,1359.091476755057,30.0,761.0914767550571
S032,safety_distance,B,2,25,landing,1667.3588054768568,1857.3588054768568,190.0,226.91877922403864
S032,safety_distance,B,6,26,takeoff,635.5641867150803,665.5641867150803,30.0,192.56418671508027
S032,safety_distance,B,0,26,landing,949.091476755057,1139.091476755057,190.0000000000001,274.6844131871338
S032,safety_distance,B,1,27,takeoff,204.463448777312,234.463448777312,30.0,183.463448777312
S032,safety_distance,B,2,27,landing,277.3588054768568,467.3588054768568,190.0,0.0
S032,safety_distance,B,6,28,takeoff,1045.5641867150803,1075.5641867150803,30.0,555.5641867150803
S032,safety_distance,B,1,28,landing,1330.2541621764017,1520.2541621764017,190.0,258.2195863502059
S032,safety_distance,B,4,29,takeoff,443.0,473.0,30.0,0.0
S032,safety_distance,B,6,29,landing,665.5641867150803,855.5641867150803,190.0,187.6480862111635
S032,safety_distance,B,1,30,takeoff,484.463448777312,514.463448777312,30.0,192.463448777312
S032,safety_distance,B,5,30,landing,905.8085904429558,1095.8085904429558,190.0,392.4420282754652
S032,safety_distance,B,5,31,takeoff,1095.8085904429558,1125.8085904429558,30.0,574.8085904429558
S032,safety_distance,B,2,31,landing,1477.3588054768568,1667.3588054768568,190.0,282.2587531644772
S032,safety_distance,B,3,32,takeoff,649.0,679.0,30.0,0.0
S032,safety_distance,B,7,32,landing,1037.5473606577054,1227.5473606577054,190.0,355.4343878427942
S032,safety_distance,B,3,33,takeoff,546.0417899525871,576.0417899525871,30.0,161.04178995258712
S032,safety_distance,B,2,33,landing,1097.3588054768568,1287.3588054768568,190.0,493.72266352530426
S032,safety_distance,B,6,34,takeoff,1105.5641867150803,1135.5641867150803,30.0,386.56418671508027
S032,safety_distance,B,5,34,landing,1446.741065793473,1636.741065793473,190.0,289.9536002251907
S032,safety_distance,B,5,35,takeoff,1125.8085904429558,1155.8085904429558,30.0,602.8085904429558
S032,safety_distance,B,3,35,landing,1284.953157475822,1474.953157475822,190.0,89.37776654249751
S032,safety_distance,B,7,36,takeoff,1227.5473606577054,1257.5473606577054,30.0,512.5473606577054
S032,safety_distance,B,5,36,landing,1256.741065793473,1446.741065793473,190.0,0.0
S032,safety_distance,B,3,37,takeoff,679.0,709.0,30.0,15.0
S032,safety_distance,B,4,37,landing,731.240612500425,921.240612500425,190.0,0.0
S032,safety_distance,B,3,38,takeoff,516.0417899525871,546.0417899525871,30.0,219.04178995258712
S032,safety_distance,B,0,38,landing,759.091476755057,949.091476755057,190.0,159.9999999999999
S032,safety_distance,B,0,39,takeoff,1549.091476755057,1579.091476755057,30.0,964.0914767550571
S032,safety_distance,B,1,39,landing,1601.950890328981,1791.950890328981,190.0,0.0
S032,safety_distance,B,6,40,takeoff,157.0,187.0,30.0,0.0
S032,safety_distance,B,1,40,landing,234.463448777312,424.463448777312,190.0,50.99305966619656
S032,safety_distance,B,0,41,takeoff,24.0,54.0,30.0,0.0
S032,safety_distance,B,2,41,landing,467.3588054768568,657.3588054768568,190.0,332.01025597909575
S032,safety_distance,B,3,42,takeoff,815.0,845.0,30.0,0.0
S032,safety_distance,B,5,42,landing,1636.741065793473,1826.741065793473,190.0,751.974265303104
S032,safety_distance,B,7,43,takeoff,397.0,427.0,30.0,0.0
S032,safety_distance,B,6,43,landing,415.5641867150802,605.5641867150803,190.00000000000006,0.0
S032,safety_distance,B,1,44,takeoff,514.463448777312,544.463448777312,30.0,49.46344877731201
S032,safety_distance,B,0,44,landing,1139.091476755057,1329.091476755057,190.0,576.8429608023816
S032,safety_distance,B,6,45,takeoff,1075.5641867150803,1105.5641867150803,30.0,438.56418671508027
S032,safety_distance,B,0,45,landing,1579.091476755057,1769.091476755057,190.0,464.68441318713417
S032,safety_distance,B,5,46,takeoff,2016.741065793473,2046.741065793473,30.0,1151.741065793473
S032,safety_distance,B,2,46,landing,2450.4400262528184,2640.4400262528184,190.0,334.4074985899215
S032,safety_distance,B,0,47,takeoff,276.0,306.0,30.0,0.0
S032,safety_distance,B,5,47,landing,715.8085904429558,905.8085904429558,190.0,367.3924509511364
S032,safety_distance,B,7,48,takeoff,1317.5473606577054,1347.5473606577054,30.0,510.54736065770544
S032,safety_distance,B,6,48,landing,1515.5641867150803,1705.5641867150803,190.0,179.4526393422948
S032,safety_distance,B,7,49,takeoff,6.0,36.0,30.0,0.0
S032,safety_distance,B,1,49,landing,14.463448777312017,204.463448777312,190.0,0.0
S033,model_comparison,C,1,0,takeoff,1139.8944689298858,1169.8944689298858,30.0,405.89446892988576
S033,model_comparison,C,6,0,landing,1664.967555326251,1854.967555326251,190.0,362.0621459551087
S033,model_comparison,C,3,1,takeoff,1842.1479236228417,1872.1479236228417,30.0,997.1479236228417
S033,model_comparison,C,0,1,landing,1882.157641417473,2072.1576414174733,190.00000000000023,0.0
S033,model_comparison,C,4,2,takeoff,1025.7995005190987,1055.7995005190987,30.0,492.79950051909873
S033,model_comparison,C,0,2,landing,1283.0476501529454,1473.0476501529454,190.0,199.33016965513752
S033,model_comparison,C,5,3,takeoff,861.9353226550278,891.9353226550278,30.0,188.9353226550278
S033,model_comparison,C,2,3,landing,1255.6546118724093,1445.6546118724093,190.0,333.0799132581411
S033,model_comparison,C,4,4,takeoff,157.0,187.0,30.0,0.0
S033,model_comparison,C,3,4,landing,362.14792362284174,552.1479236228417,190.0,147.0
S033,model_comparison,C,6,5,takeoff,362.0,392.0,30.0,0.0
S033,model_comparison,C,0,5,landing,425.1084654152536,615.1084654152536,190.0,0.0
S033,model_comparison,C,5,6,takeoff,831.9353226550278,861.9353226550278,30.0,229.9353226550278
S033,model_comparison,C,3,6,landing,1372.1479236228417,1562.1479236228417,190.0,464.9165911076352
S033,model_comparison,C,7,7,takeoff,1081.4510685954465,1111.4510685954465,30.0,217.4510685954465
S033,model_comparison,C,3,7,landing,1182.1479236228417,1372.1479236228417,190.0,27.365724316796786
S033,model_comparison,C,5,8,takeoff,891.9353226550278,921.9353226550278,30.0,57.93532265502779
S033,model_comparison,C,6,8,landing,1854.967555326251,2044.967555326251,190.0,804.1809421550702
S033,model_comparison,C,2,9,takeoff,1445.6546118724093,1475.6546118724093,30.0,402.6546118724093
S033,model_comparison,C,1,9,landing,1514.8213487175328,1704.8213487175328,190.0,0.0
S033,model_comparison,C,3,10,takeoff,104.0,134.0,30.0,21.0
S033,model_comparison,C,5,10,landing,140.38004199905342,330.38004199905345,190.00000000000003,0.0
S033,model_comparison,C,7,11,takeoff,236.0,266.0,30.0,0.0
S033,model_comparison,C,4,11,landing,615.7995005190987,805.7995005190987,190.0,280.43154874523
S033,model_comparison,C,5,12,takeoff,801.9353226550278,831.9353226550278,30.0,205.9353226550278
S033,model_comparison,C,7,12,landing,891.4510685954465,1081.4510685954465,190.0,0.0
S033,model_comparison,C,0,13,takeoff,661.0,691.0,30.0,0.0
S033,model_comparison,C,2,13,landing,701.060323145946,891.060323145946,190.0,0.0
S033,model_comparison,C,0,14,takeoff,860.0,890.0,30.0,0.0
S033,model_comparison,C,7,14,landing,2235.47905433344,2425.47905433344,190.0,1291.1844257776465
S033,model_comparison,C,6,15,takeoff,1362.0,1392.0,30.0,0.0
S033,model_comparison,C,7,15,landing,1458.357761777954,1648.357761777954,190.0,0.0
S033,model_comparison,C,1,16,takeoff,1109.8944689298858,1139.8944689298858,30.0,466.89446892988576
S033,model_comparison,C,7,16,landing,1188.609793548297,1378.609793548297,190.0,0.0
S033,model_comparison,C,4,17,takeoff,1055.7995005190987,1085.7995005190987,30.0,451.79950051909873
S033,model_comparison,C,6,17,landing,1137.6220139097336,1327.6220139097336,190.0,0.0
S033,model_comparison,C,6,18,takeoff,2074.967555326251,2104.967555326251,30.0,613.9675553262509
S033,model_comparison,C,5,18,landing,2294.902877981279,2484.902877981279,190.0,160.0
S033,model_comparison,C,2,19,takeoff,1505.6546118724093,1535.6546118724093,30.0,466.6546118724093
S033,model_comparison,C,4,19,landing,2000.2958472456833,2190.295847245683,189.99999999999977,364.7861240199634
S033,model_comparison,C,6,20,takeoff,582.0,612.0,30.0,36.0
S033,model_comparison,C,3,20,landing,772.1479236228417,962.1479236228417,190.0,120.67497320006225
S033,model_comparison,C,6,21,takeoff,2044.967555326251,2074.967555326251,30.0,599.9675553262509
S033,model_comparison,C,5,21,landing,2104.902877981279,2294.902877981279,190.0,0.0
S033,model_comparison,C,4,22,takeoff,336.0,366.0,30.0,0.0
S033,model_comparison,C,7,22,landing,591.1791443114744,781.1791443114744,190.0,175.81119253760562
S033,model_comparison,C,2,23,takeoff,475.0,505.0,30.0,0.0
S033,model_comparison,C,3,23,landing,962.1479236228417,1152.1479236228417,190.0,405.2035344570536
S033,model_comparison,C,3,24,takeoff,1812.1479236228417,1842.1479236228417,30.0,1028.1479236228417
S033,model_comparison,C,7,24,landing,2045.4790543334402,2235.47905433344,190.0,160.0
S033,model_comparison,C,3,25,takeoff,1782.1479236228417,1812.1479236228417,30.0,1051.1479236228417
S033,model_comparison,C,7,25,landing,1855.4790543334402,2045.4790543334402,190.0,0.0
S033,model_comparison,C,4,26,takeoff,114.0,144.0,30.0,0.0
S033,model_comparison,C,3,26,landing,172.14792362284174,362.14792362284174,190.0,0.0
S033,model_comparison,C,6,27,takeoff,552.0,582.0,30.0,0.0
S033,model_comparison,C,5,27,landing,611.9353226550278,801.9353226550278,190.0,0.0
S033,model_comparison,C,2,28,takeoff,1475.6546118724093,1505.6546118724093,30.0,415.6546118724093
S033,model_comparison,C,1,28,landing,1704.8213487175328,1894.8213487175328,190.0,160.0
S033,model_comparison,C,7,29,takeoff,781.1791443114744,811.1791443114744,30.0,381.1791443114744
S033,model_comparison,C,1,29,landing,859.8944689298858,1049.8944689298858,190.0,0.0
S033,model_comparison,C,3,30,takeoff,742.1479236228417,772.1479236228417,30.0,448.14792362284174
S033,model_comparison,C,4,30,landing,805.7995005190987,995.7995005190987,190.0,5.503653273415239
S033,model_comparison,C,2,31,takeoff,385.94438916578815,415.94438916578815,30.0,95.94438916578815
S033,model_comparison,C,1,31,landing,455.1111260109117,645.1111260109117,190.0,0.0
S033,model_comparison,C,2,32,takeoff,325.94438916578815,355.94438916578815,30.0,195.94438916578815
S033,model_comparison,C,7,32,landing,401.1791443114743,591.1791443114744,190.00000000000006,0.0
S033,model_comparison,C,4,33,takeoff,995.7995005190987,1025.7995005190987,30.0,484.79950051909873
S033,model_comparison,C,2,33,landing,1065.6546118724093,1255.6546118724093,190.0,0.0
S033,model_comparison,C,4,34,takeoff,369.0,399.0,30.0,0.0
S033,model_comparison,C,3,34,landing,552.1479236228417,742.1479236228417,190.0,125.0
S033,model_comparison,C,6,35,takeoff,6.0,36.0,30.0,0.0
S033,model_comparison,C,0,35,landing,69.1084654152536,259.1084654152536,190.0,0.0
S033,model_comparison,C,6,36,takeoff,787.0,817.0,30.0,0.0
S033,model_comparison,C,3,36,landing,1592.1479236228417,1782.1479236228417,190.0,675.6749732000623
S033,model_comparison,C,6,37,takeoff,94.0,124.0,30.0,0.0
S033,model_comparison,C,5,37,landing,330.38004199905345,520.3800419990534,190.0,176.44471934402566
S033,model_comparison,C,3,38,takeoff,1562.1479236228417,1592.1479236228417,30.0,881.1479236228417
S033,model_comparison,C,4,38,landing,1620.2958472456833,1810.2958472456833,190.0,0.0
S033,model_comparison,C,1,39,takeoff,1049.8944689298858,1079.8944689298858,30.0,535.8944689298858
S033,model_comparison,C,0,39,landing,1093.0476501529454,1283.0476501529454,190.0,0.0
S033,model_comparison,C,1,40,takeoff,1079.8944689298858,1109.8944689298858,30.0,437.89446892988576
S033,model_comparison,C,4,40,landing,1400.2958472456833,1590.2958472456833,190.0,236.89277471104924
S033,model_comparison,C,3,41,takeoff,74.0,104.0,30.0,0.0
S033,model_comparison,C,2,41,landing,135.94438916578815,325.94438916578815,190.0,0.0
S033,model_comparison,C,1,42,takeoff,1169.8944689298858,1199.8944689298858,30.0,413.89446892988576
S033,model_comparison,C,4,42,landing,1810.2958472456833,2000.2958472456833,190.0,536.8927747110492
S033,model_comparison,C,5,43,takeoff,921.9353226550278,951.9353226550278,30.0,64.93532265502779
S033,model_comparison,C,7,43,landing,1648.357761777954,1838.357761777954,190.0,656.9066931825075
S033,model_comparison,C,7,44,takeoff,1378.609793548297,1408.609793548297,30.0,215.60979354829692
S033,model_comparison,C,6,44,landing,1474.967555326251,1664.967555326251,190.0,0.0
S033,model_comparison,C,2,45,takeoff,415.94438916578815,445.94438916578815,30.0,82.94438916578815
S033,model_comparison,C,1,45,landing,645.1111260109117,835.1111260109117,190.0,160.0
S033,model_comparison,C,3,46,takeoff,1152.1479236228417,1182.1479236228417,30.0,671.1479236228417
S033,model_comparison,C,4,46,landing,1210.2958472456833,1400.2958472456833,190.0,0.0
S033,model_comparison,C,2,47,takeoff,355.94438916578815,385.94438916578815,30.0,222.94438916578815
S033,model_comparison,C,4,47,landing,425.79950051909873,615.7995005190987,190.0,0.0
S033,model_comparison,C,3,48,takeoff,1872.1479236228417,1902.1479236228417,30.0,998.1479236228417
S033,model_comparison,C,1,48,landing,1931.9175082480626,2121.9175082480624,189.99999999999977,0.0
S033,model_comparison,C,7,49,takeoff,811.1791443114744,841.1791443114744,30.0,380.1791443114744
S033,model_comparison,C,6,49,landing,907.5369060894285,1097.5369060894286,190.0000000000001,0.0
S034,aircraft_count,C,4,0,takeoff,746.0,776.0,30.0,0.0
S034,aircraft_count,C,1,0,landing,825.0382825903002,1015.0382825903002,190.0,0.0
S034,aircraft_count,C,5,1,takeoff,270.0,300.0,30.0,0.0
S034,aircraft_count,C,6,1,landing,330.4766403461876,520.4766403461877,190.00000000000006,0.0
S034,aircraft_count,C,2,2,takeoff,860.2594195798968,890.2594195798968,30.0,62.25941957989676
S034,aircraft_count,C,0,2,landing,888.9436226465754,1078.9436226465755,190.0000000000001,0.0
S034,aircraft_count,C,1,3,takeoff,219.0,249.0,30.0,0.0
S034,aircraft_count,C,0,3,landing,274.1505100196888,464.1505100196888,190.0,0.0
S034,aircraft_count,C,3,4,takeoff,634.0,664.0,30.0,0.0
S034,aircraft_count,C,2,4,landing,670.2594195798968,860.2594195798968,190.0,0.0
S034,aircraft_count,C,5,5,takeoff,34.0,64.0,30.0,0.0
S034,aircraft_count,C,3,5,landing,114.31961074006223,304.3196107400622,190.0,0.0
S034,aircraft_count,C,1,6,takeoff,1015.0382825903002,1045.0382825903002,30.0,123.03828259030024
S034,aircraft_count,C,6,6,landing,1072.0193705732624,1262.0193705732624,190.0,0.0
S034,aircraft_count,C,3,7,takeoff,304.3196107400622,334.3196107400622,30.0,46.31961074006222
S034,aircraft_count,C,1,7,landing,360.3379999253108,550.3379999253108,190.0,0.0
S034,aircraft_count,C,3,8,takeoff,702.0,732.0,30.0,0.0
S034,aircraft_count,C,7,8,landing,752.9692060255313,942.9692060255313,190.0,0.0
S034,aircraft_count,C,1,9,takeoff,178.0,208.0,30.0,0.0
S034,aircraft_count,C,2,9,landing,220.98389539816677,410.98389539816674,189.99999999999997,0.0
S035,aircraft_count,C,4,0,takeoff,582.823959400221,612.823959400221,30.0,214.82395940022104
S035,aircraft_count,C,0,0,landing,611.565048223073,801.565048223073,190.0,0.0
S035,aircraft_count,C,4,1,takeoff,612.823959400221,642.823959400221,30.0,65.82395940022104
S035,aircraft_count,C,1,1,landing,960.865692359162,1150.865692359162,190.0,295.17604059977896
S035,aircraft_count,C,5,2,takeoff,689.0,719.0,30.0,0.0
S035,aircraft_count,C,4,2,landing,1020.4944886126499,1210.49448861265,190.0000000000001,280.89066714835906
S035,aircraft_count,C,6,3,takeoff,35.0,65.0,30.0,0.0
S035,aircraft_count,C,1,3,landing,106.33247425901425,296.33247425901425,190.0,0.0
S035,aircraft_count,C,4,4,takeoff,552.823959400221,582.823959400221,30.0,186.82395940022104
S035,aircraft_count,C,7,4,landing,589.2914294539739,779.2914294539739,190.0,0.0
S035,aircraft_count,C,4,5,takeoff,238.0,268.0,30.0,0.0
S035,aircraft_count,C,1,5,landing,390.86569235916204,580.865692359162,190.0,0.0
S035,aircraft_count,C,2,6,takeoff,761.0,791.0,30.0,0.0
S035,aircraft_count,C,6,6,landing,815.9875875817035,1005.9875875817035,190.0,0.0
S035,aircraft_count,C,4,7,takeoff,307.0,337.0,30.0,0.0
S035,aircraft_count,C,1,7,landing,580.865692359162,770.865692359162,190.0,161.0
S035,aircraft_count,C,6,8,takeoff,424.0,454.0,30.0,0.0
S035,aircraft_count,C,2,8,landing,519.9198218255848,709.9198218255848,190.0,37.0
S035,aircraft_count,C,1,9,takeoff,1184.0,1214.0,30.0,0.0
S035,aircraft_count,C,4,9,landing,1400.49448861265,1590.49448861265,190.0,180.0030034714432
