scenario_id,sweep,model,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S040,speed,C,38,28.0,88.0,175.43893383753374,175.43893383753374,244.8587065245849,60.0,0.0,0.0,0.0,88.0,118.0,234.8587065245849,424.85870652458493,550.0,1307.0457211247408,0.0,0,0,0,1
S040,speed,C,39,617.0,1103.6376440692338,1129.5462821473457,1356.9322002330991,1397.6977018769926,486.63764406923383,456.63764406923383,227.38591808575347,684.0235621549873,1103.6376440692338,1133.6376440692338,1387.6977018769926,1577.6977018769926,350.0,1053.2827194874776,0.0,0,0,0,1
S040,speed,C,40,785.0,2359.9737603217973,2389.2738205210308,2389.2738205210308,2395.992092375175,1574.9737603217973,1574.9737603217973,0.0,1574.9737603217973,2359.9737603217973,2389.9737603217973,2389.2738205210308,2579.2738205210308,300.0,432.7893453457803,0.0,2,2,0,0
S040,speed,C,41,560.0,1244.016086793465,1307.1670571734364,1873.8996280171878,1959.9737603217973,684.0160867934651,624.0160867934651,566.7325708437513,1190.7486576372164,1244.016086793465,1274.016086793465,1949.9737603217973,2139.9737603217973,600.0,895.2567525672097,0.0,0,0,0,1
S040,speed,C,42,594.0,2329.9737603217973,2357.9516956793127,2357.9516956793127,2359.198863006378,1735.9737603217973,1735.9737603217973,0.0,1735.9737603217973,2329.9737603217973,2359.9737603217973,2357.9516956793127,2547.9516956793127,300.0,295.2567525672097,0.0,0,0,0,0
S040,speed,C,43,480.0,480.0,514.6735007906382,1022.7689194663997,1034.016086793465,0.0,0.0,508.0954186757615,508.0954186757615,480.0,510.0,1024.016086793465,1214.016086793465,350.0,492.63971214346407,0.0,0,0,0,1
S040,speed,C,44,556.0,1324.144832375087,1338.203812679703,1338.203812679703,1357.6235853667542,768.1448323750869,198.14483237508693,0.0,198.14483237508693,1324.144832375087,1354.144832375087,1347.6235853667542,1537.6235853667542,300.0,742.4159269119566,0.0,0,0,0,0
S040,speed,C,45,344.0,344.0,409.8477737068997,1073.8996280171878,1139.9737603217973,0.0,0.0,664.051854310288,664.051854310288,344.0,374.0,1129.9737603217973,1319.9737603217973,500.0,1014.630613386317,0.0,0,0,0,1
S040,speed,C,46,543.0,993.0,1077.4265605209425,1077.4265605209425,1144.144832375087,450.0,0.0,0.0,0.0,993.0,1023.0,1134.144832375087,1324.144832375087,600.0,999.4168789708906,0.0,0,0,0,1
S040,speed,C,47,445.0,445.0,465.2703780367606,684.5796913174755,725.3451929613691,0.0,0.0,219.30931328071495,219.30931328071495,445.0,475.0,715.3451929613691,905.3451929613691,350.0,1011.9975706627258,0.0,0,0,0,1
S040,speed,C,48,401.0,971.3956536326476,1068.8287763632657,1443.8996280171878,1519.9737603217973,570.3956536326476,210.39565363264762,375.0708516539221,585.4665052865697,971.3956536326476,1001.3956536326476,1509.9737603217973,1699.9737603217973,550.0,1429.2948454268123,0.0,0,0,0,1
S040,speed,C,49,190.0,614.8587065245849,644.0160867934652,644.0160867934652,645.2632541205306,424.85870652458493,394.85870652458493,0.0,394.85870652458493,614.8587065245849,644.8587065245849,644.0160867934652,834.0160867934652,300.0,914.8019985563407,0.0,2,2,0,0
S041,building_density,C,0,362.0,682.157830659082,741.1040032551035,741.1040032551035,757.2083440949832,320.15783065908204,320.15783065908204,0.0,320.15783065908204,682.157830659082,712.157830659082,747.2083440949832,937.2083440949832,300.0,870.7838445391781,0.0,0,0,0,0
S041,building_density,C,1,800.0,1393.9561987906204,1428.1964116732454,1428.1964116732454,1429.9319977150533,593.9561987906204,503.9561987906204,0.0,503.9561987906204,1393.9561987906204,1423.9561987906204,1428.1964116732454,1618.1964116732454,300.0,226.55260892994306,0.0,0,0,0,0
S041,building_density,C,2,580.0,997.2083440949832,1020.3491775560143,1180.3491775560142,1195.6011001154543,417.2083440949832,417.2083440949832,160.0,577.2083440949832,997.2083440949832,1027.2083440949832,1185.6011001154543,1375.6011001154543,300.0,625.8808250733615,0.0,0,0,0,0
S041,building_density,C,3,5.0,5.0,17.11631402344759,17.11631402344759,32.36823658288763,0.0,0.0,0.0,0.0,5.0,35.0,22.368236582887633,212.36823658288762,300.0,304.7143433426081,0.0,0,0,0,0
S041,building_density,C,4,685.0,1822.628435340141,1878.109057286581,1878.109057286581,1893.360979846021,1137.628435340141,1017.6284353401411,0.0,1017.6284353401411,1822.628435340141,1852.628435340141,1883.360979846021,2073.360979846021,300.0,627.1639828946026,0.0,0,0,0,0
S041,building_density,C,5,615.0,1391.4415316377958,1407.4215868809347,1407.4215868809347,1423.5259277208145,776.4415316377958,596.4415316377958,0.0,596.4415316377958,1391.4415316377958,1421.4415316377958,1413.5259277208145,1603.5259277208145,300.0,578.300577665269,0.0,2,2,0,0
S041,building_density,C,6,483.0,708.1835011120838,741.0642516371015,1002.2378860797951,1021.4415316377958,225.18350111208383,225.18350111208383,261.1736344426936,486.3571355547774,708.1835011120838,738.1835011120838,1011.4415316377958,1201.4415316377958,350.0,678.300577665269,0.0,0,0,0,1
S041,building_density,C,7,714.0,1194.0,1269.1381597017828,1500.3491775560142,1575.6011001154543,480.0,0.0,231.2110178542314,231.2110178542314,1194.0,1224.0,1565.6011001154543,1755.6011001154543,600.0,1578.4424536712336,0.0,0,0,0,1
S041,building_density,C,8,509.0,1098.8048182762566,1101.2972737392718,1150.4728553292027,1183.9561987906204,589.8048182762566,409.8048182762566,49.17558158993097,458.98039986618755,1098.8048182762566,1128.8048182762566,1173.9561987906204,1363.9561987906204,300.0,226.55260892994306,0.0,0,0,0,0
S041,building_density,C,9,6.0,35.0,47.000875677407855,47.000875677407855,98.04634205035796,29.0,29.0,0.0,29.0,35.0,65.0,88.04634205035796,278.04634205035796,300.0,475.98617267417615,0.0,0,0,0,0
S041,building_density,C,10,535.0,805.0,851.4222216889825,860.3424266087304,869.7364731657752,270.0,0.0,8.920204919747903,8.920204919747903,805.0,835.0,860.3424266087304,1050.3424266087304,300.0,1076.9788319299619,0.0,2,2,0,0
S041,building_density,C,11,357.0,357.0,370.24730039862277,451.24730039862277,502.15783065908204,0.0,0.0,81.0,81.0,357.0,387.0,492.15783065908204,682.157830659082,300.0,1030.6782052989963,0.0,1,1,0,0
S041,building_density,C,12,457.0,800.3424266087304,821.4415316377958,821.4415316377958,830.6451771957966,343.3424266087304,343.3424266087304,0.0,343.3424266087304,800.3424266087304,830.3424266087304,821.4415316377958,1011.4415316377958,300.0,873.3256920432664,0.0,1,1,0,0
S041,building_density,C,13,543.0,967.2083440949832,990.3491775560143,990.3491775560143,1005.6011001154543,424.2083440949832,424.2083440949832,0.0,424.2083440949832,967.2083440949832,997.2083440949832,995.6011001154543,1185.6011001154543,300.0,625.8808250733615,0.0,0,0,0,0
S041,building_density,C,14,511.0,901.0,960.5923083746674,1182.237886079795,1211.4415316377958,390.0,0.0,221.64557770512772,221.64557770512772,901.0,931.0,1201.4415316377958,1391.4415316377958,400.0,820.6992726470603,0.0,0,0,0,1
S041,building_density,C,15,407.0,590.795953932668,644.6150792215091,951.582968967191,1012.6284353401411,183.795953932668,183.795953932668,306.967889745682,490.76384367835,590.795953932668,620.795953932668,1002.6284353401411,1192.628435340141,350.0,1211.696171000057,0.0,0,0,0,1
S041,building_density,C,16,460.0,1382.628435340141,1444.0096835405145,1444.0096835405145,1477.4930270019322,922.6284353401411,592.6284353401411,0.0,592.6284353401411,1382.628435340141,1412.628435340141,1467.4930270019322,1657.4930270019322,300.0,1111.696171000057,0.0,2,2,0,0
S041,building_density,C,17,799.0,2042.628435340141,2098.109057286581,2098.109057286581,2113.360979846021,1243.628435340141,1243.628435340141,0.0,1243.628435340141,2042.628435340141,2072.628435340141,2103.360979846021,2293.360979846021,300.0,627.1639828946026,0.0,0,0,0,0
S041,building_density,C,18,878.0,1657.4930270019322,1703.2331288141759,1703.2331288141759,1754.1436590746353,779.4930270019322,209.4930270019322,0.0,209.4930270019322,1657.4930270019322,1687.4930270019322,1744.1436590746353,1934.1436590746353,300.0,1239.086591997785,0.0,2,2,0,0
S041,building_density,C,19,248.0,248.0,261.24730039862277,261.24730039862277,312.15783065908204,0.0,0.0,0.0,0.0,248.0,278.0,302.15783065908204,492.15783065908204,300.0,1030.6782052989963,0.0,1,1,0,0
S041,building_density,C,20,484.0,484.0,491.21663205977046,491.21663205977046,500.42027761777115,0.0,0.0,0.0,0.0,484.0,514.0,491.21663205977046,681.2166320597705,300.0,420.09922586321414,0.0,0,0,0,0
S041,building_density,C,21,160.0,276.0991050290654,292.0791602722041,292.0791602722041,308.18350111208383,116.09910502906541,116.09910502906541,0.0,116.09910502906541,276.0991050290654,306.0991050290654,298.18350111208383,488.18350111208383,300.0,578.300577665269,0.0,2,2,0,0
S041,building_density,C,22,792.0,1363.9561987906204,1457.7753240794614,1761.582968967191,1862.628435340141,571.9561987906204,481.9561987906204,303.80764488772957,785.76384367835,1363.9561987906204,1393.9561987906204,1852.628435340141,2042.628435340141,550.0,1611.6961710000571,0.0,0,0,0,1
S041,building_density,C,23,411.0,741.0,786.7401018122438,786.7401018122438,837.650632072703,330.0,0.0,0.0,0.0,741.0,771.0,827.650632072703,1017.650632072703,300.0,1239.086591997785,0.0,2,2,0,0
S041,building_density,C,24,181.0,402.3682365828876,420.3424266087304,420.3424266087304,429.73647316577524,221.36823658288762,221.36823658288762,0.0,221.36823658288762,402.3682365828876,432.3682365828876,420.3424266087304,610.3424266087304,300.0,304.7143433426081,0.0,0,0,0,0
S041,building_density,C,25,580.0,897.3037121349956,940.0538316992922,1146.7401018122437,1217.650632072703,317.30371213499564,317.30371213499564,206.68627011295155,523.9899822479472,897.3037121349956,927.3037121349956,1207.650632072703,1397.650632072703,400.0,1030.6920644232669,0.0,0,0,0,1
S041,building_density,C,26,443.0,678.1835011120838,717.534990446046,1131.582968967191,1202.628435340141,235.18350111208383,235.18350111208383,414.04797852114507,649.2314796332289,678.1835011120838,708.1835011120838,1192.628435340141,1382.628435340141,400.0,752.2256023363159,0.0,0,0,0,1
S041,building_density,C,27,481.0,830.3424266087304,872.3433022861383,1341.582968967191,1422.628435340141,349.3424266087304,349.3424266087304,469.23966668105277,818.5820932897832,830.3424266087304,860.3424266087304,1412.628435340141,1602.628435340141,450.0,775.986172674176,0.0,0,0,0,1
S041,building_density,C,28,871.0,927.3037121349956,955.2779021608384,1230.9483800516855,1250.3424266087304,56.303712134995635,56.303712134995635,275.6704778908472,331.97419002584286,927.3037121349956,957.3037121349956,1240.3424266087304,1430.3424266087304,350.0,404.7143433426081,0.0,0,0,0,1
S041,building_density,C,29,478.0,652.3682365828877,685.1183561471843,966.7401018122438,1027.650632072703,174.36823658288768,174.36823658288768,281.6217456650595,455.9899822479472,652.3682365828877,682.3682365828877,1017.650632072703,1207.650632072703,350.0,930.6920644232667,0.0,0,0,0,1
S041,building_density,C,30,351.0,362.0,377.3126104712502,377.3126104712502,410.795953932668,11.0,11.0,0.0,11.0,362.0,392.0,400.795953932668,590.795953932668,300.0,620.6992726470603,0.0,1,1,0,0
S041,building_density,C,31,53.0,65.0,86.09910502906541,86.09910502906541,95.30275058706611,12.0,12.0,0.0,12.0,65.0,95.0,86.09910502906541,276.0991050290654,300.0,873.3256920432664,0.0,1,1,0,0
S041,building_density,C,32,53.0,95.0,107.00087567740785,237.00087567740786,288.04634205035796,42.0,42.0,130.0,172.0,95.0,125.0,278.04634205035796,468.04634205035796,300.0,475.98617267417615,0.0,0,0,0,0
S041,building_density,C,33,778.0,1755.6011001154543,1794.952938649412,2034.0096835405145,2077.493027001932,977.6011001154543,767.6011001154543,239.05674489110243,1006.6578450065567,1755.6011001154543,1785.6011001154543,2067.493027001932,2257.493027001932,350.0,1283.6707284054685,0.0,0,0,0,1
S041,building_density,C,34,319.0,319.0,334.20835315353685,482.0791602722041,498.18350111208383,0.0,0.0,147.87080711866724,147.87080711866724,319.0,349.0,488.18350111208383,678.1835011120838,300.0,515.1123767507572,0.0,1,1,0,0
S041,building_density,C,35,500.0,681.2166320597705,702.0517895755556,702.0517895755556,717.3037121349956,181.21663205977052,181.21663205977052,0.0,181.21663205977052,681.2166320597705,711.2166320597705,707.3037121349956,897.3037121349956,300.0,897.7119711061624,0.0,0,0,0,0
S041,building_density,C,36,605.0,835.0,881.4222216889825,1050.3424266087304,1059.7364731657754,230.0,50.0,168.9202049197479,218.9202049197479,835.0,865.0,1050.3424266087304,1240.3424266087304,300.0,1076.9788319299619,0.0,2,2,0,0
S041,building_density,C,37,628.0,1792.628435340141,1854.0096835405145,1854.0096835405145,1887.4930270019322,1164.628435340141,984.6284353401411,0.0,984.6284353401411,1792.628435340141,1822.628435340141,1877.4930270019322,2067.493027001932,300.0,1111.696171000057,0.0,2,2,0,0
S041,building_density,C,38,653.0,953.0,1050.5832594359354,1320.3491775560142,1385.6011001154543,300.0,0.0,269.7659181200788,269.7659181200788,953.0,983.0,1375.6011001154543,1565.6011001154543,550.0,1683.6707284054687,0.0,0,0,0,1
S041,building_density,C,39,180.0,180.0,195.1381597017828,207.1163140234476,222.36823658288762,0.0,0.0,11.978154321664789,11.978154321664789,180.0,210.0,212.36823658288762,402.3682365828876,300.0,978.4424536712336,0.0,1,1,0,0
S041,building_density,C,40,277.0,277.0,334.5832594359355,417.11631402344756,442.3682365828876,0.0,0.0,82.53305458751208,82.53305458751208,277.0,307.0,432.3682365828876,622.3682365828877,350.0,1283.6707284054685,0.0,0,0,0,1
S041,building_density,C,41,88.0,88.0,102.04456580826314,125.0,134.39404655704485,0.0,0.0,22.955434191736856,22.955434191736856,88.0,118.0,125.0,315.0,300.0,876.2468140912802,0.0,1,1,0,0
S041,building_density,C,42,478.0,937.2083440949832,960.4728553292027,960.4728553292027,993.9561987906205,459.2083440949832,219.2083440949832,0.0,219.2083440949832,937.2083440949832,967.2083440949832,983.9561987906205,1173.9561987906204,300.0,725.2831144624759,0.0,1,1,0,0
S041,building_density,C,43,204.0,204.0,263.4251383081089,427.00087567740786,478.04634205035796,0.0,0.0,163.57573736929896,163.57573736929896,204.0,234.0,468.04634205035796,658.0463420503579,300.0,1077.4205196770224,0.0,1,1,0,0
S041,building_density,C,44,332.0,332.0,362.9087040300213,600.9483800516856,620.3424266087304,0.0,0.0,238.03967602166432,238.03967602166432,332.0,362.0,610.3424266087304,800.3424266087304,350.0,973.3256920432664,0.0,0,0,0,1
S041,building_density,C,45,374.0,712.157830659082,771.5829689671909,771.5829689671909,822.6284353401411,338.15783065908204,338.15783065908204,0.0,338.15783065908204,712.157830659082,742.157830659082,812.6284353401411,1002.6284353401411,300.0,1077.4205196770224,0.0,1,1,0,0
S041,building_density,C,46,394.0,622.3682365828877,661.0227328023026,907.0692322344487,918.8048182762566,228.36823658288768,228.36823658288768,246.0464994321461,474.4147360150338,622.3682365828877,652.3682365828877,908.8048182762566,1098.8048182762566,350.0,1078.4424536712336,0.0,0,0,0,1
S041,building_density,C,47,880.0,1603.5259277208145,1646.790438955034,2214.0096835405147,2267.4930270019327,723.5259277208145,213.52592772081448,567.2192445854805,780.745172306295,1603.5259277208145,1633.5259277208145,2257.493027001932,2447.493027001932,400.0,925.2831144624759,0.0,0,0,0,1
S041,building_density,C,48,527.0,711.2166320597705,769.9820471781684,1521.582968967191,1612.628435340141,184.21663205977052,184.21663205977052,751.6009217890226,935.8175538487931,711.2166320597705,741.2166320597705,1602.628435340141,1792.628435340141,500.0,1338.6968636812296,0.0,0,0,0,1
S041,building_density,C,49,332.0,658.0463420503579,718.8048182762566,718.8048182762566,720.5404043180645,326.0463420503579,326.0463420503579,0.0,326.0463420503579,658.0463420503579,688.0463420503579,718.8048182762566,908.8048182762566,300.0,911.4392522703567,0.0,1,1,0,0
S042,building_density,C,0,297.0,605.6446655384306,650.0585154049279,1082.2889960564157,1153.9086961465052,308.64466553843056,308.64466553843056,432.23048065148794,740.8751461899185,605.6446655384306,635.6446655384306,1143.9086961465055,1333.9086961465055,450.0,1075.0406190972926,0.0,0,0,0,1
S042,building_density,C,1,402.0,981.2330375898912,1012.7934998596543,1112.0615591495482,1123.2506422803465,579.2330375898912,579.2330375898912,99.26805928989393,678.5010968797851,981.2330375898912,1011.2330375898912,1113.2506422803465,1303.2506422803465,300.0,931.323640852177,0.0,0,0,0,0
S042,building_density,C,2,732.0,1583.9086961465055,1630.6042918092053,1630.6042918092053,1650.5283879084382,851.9086961465055,851.9086961465055,0.0,851.9086961465055,1583.9086961465055,1613.9086961465055,1640.5283879084382,1830.5283879084382,300.0,646.1120191206365,0.0,1,1,0,0
S042,building_density,C,3,648.0,1450.9861121548108,1463.622901207977,1463.622901207977,1473.9700840366352,802.9861121548108,382.9861121548108,0.0,382.9861121548108,1450.9861121548108,1480.9861121548108,1463.9700840366352,1653.9700840366352,300.0,500.2073119014078,0.0,0,0,0,0
S042,building_density,C,4,137.0,137.0,193.6955956627,361.3089414906583,391.23303758989107,0.0,0.0,167.61334582795834,167.61334582795834,137.0,167.0,381.2330375898911,571.2330375898912,350.0,746.1120191206365,0.0,0,0,0,1
S042,building_density,C,5,167.0,571.2330375898912,602.7934998596543,672.0615591495482,683.2506422803465,404.2330375898912,404.2330375898912,69.26805928989393,473.5010968797851,571.2330375898912,601.2330375898912,673.2506422803465,863.2506422803465,300.0,931.323640852177,0.0,0,0,0,0
S042,building_density,C,6,150.0,301.1443870249975,322.28899605641595,322.28899605641595,363.9086961465056,151.1443870249975,151.1443870249975,0.0,151.1443870249975,301.1443870249975,331.1443870249975,353.9086961465056,543.9086961465056,300.0,979.6628281110927,0.0,2,2,0,0
S042,building_density,C,7,262.0,1113.9086961465055,1165.258028831742,1165.258028831742,1210.9792740344553,851.9086961465055,761.9086961465055,0.0,761.9086961465055,1113.9086961465055,1143.9086961465055,1200.9792740344553,1390.9792740344553,300.0,1085.346899473809,0.0,2,2,0,0
S042,building_density,C,8,883.0,1093.0,1147.0429835345767,1147.0429835345767,1166.9670796338096,210.0,0.0,0.0,0.0,1093.0,1123.0,1156.9670796338096,1346.9670796338096,300.0,883.0092619672891,0.0,1,1,0,0
S042,building_density,C,9,485.0,506.0668329770132,541.4017485081567,1282.0615591495482,1313.2506422803465,21.066832977013178,21.066832977013178,740.6598106413915,761.7266436184046,506.0668329770132,536.0668329770132,1303.2506422803465,1493.2506422803465,400.0,732.930209238682,0.0,0,0,0,1
S042,building_density,C,10,232.0,331.1443870249975,372.28899605641595,682.288996056416,743.9086961465056,99.14438702499751,99.14438702499751,310.0,409.1443870249975,331.1443870249975,361.1443870249975,733.9086961465056,923.9086961465056,400.0,1179.6628281110927,0.0,0,0,0,1
S042,building_density,C,11,434.0,771.1443870249975,787.7394744886657,787.7394744886657,794.1283589068221,337.1443870249975,337.1443870249975,0.0,337.1443870249975,771.1443870249975,801.1443870249975,787.7394744886657,977.7394744886657,300.0,500.2073119014078,0.0,0,0,0,0
S042,building_density,C,12,250.0,250.0,334.3089414906583,751.3089414906584,801.2330375898912,0.0,0.0,417.0000000000001,417.0000000000001,250.0,280.0,791.2330375898912,981.2330375898912,450.0,1105.6764774410267,0.0,0,0,0,1
S042,building_density,C,13,180.0,180.0,214.02353638279249,571.3089414906584,611.2330375898912,0.0,0.0,357.2854051078659,357.2854051078659,180.0,210.0,601.2330375898912,791.2330375898912,400.0,689.179997524117,0.0,0,0,0,1
S042,building_density,C,14,500.0,536.0668329770132,578.7206555955937,578.7206555955937,654.4419007983071,36.06683297701318,36.06683297701318,0.0,36.06683297701318,536.0668329770132,566.0668329770132,644.4419007983071,834.4419007983071,450.0,826.8514920940615,0.0,0,0,0,1
S042,building_density,C,15,79.0,79.0,106.1035636386399,282.0615591495482,303.2506422803465,0.0,0.0,175.9579955109083,175.9579955109083,79.0,109.0,293.2506422803465,483.2506422803465,350.0,902.2017857770086,0.0,0,0,0,1
S042,building_density,C,16,604.0,844.0,898.8259840612149,1672.0615591495482,1723.2506422803465,240.0,0.0,773.2355750883333,773.2355750883333,844.0,874.0,1713.2506422803465,1903.2506422803465,500.0,806.2680786343988,0.0,0,0,0,1
S042,building_density,C,17,826.0,904.0,985.1446090314184,1742.288996056416,1843.9086961465055,78.0,78.0,757.1443870249975,835.1443870249975,904.0,934.0,1833.9086961465055,2023.9086961465055,600.0,1579.6628281110927,0.0,0,0,0,1
S042,building_density,C,18,646.0,1071.2330375898912,1100.472074783853,1124.0958744583666,1134.4430572870247,425.2330375898912,425.2330375898912,23.62379967451352,448.8568372644047,1071.2330375898912,1101.2330375898912,1124.4430572870247,1314.4430572870247,300.0,772.3524676213785,0.0,1,1,0,0
S042,building_density,C,19,626.0,1553.9086961465055,1615.258028831742,1879.6917079972156,1935.412953199929,927.9086961465055,927.9086961465055,264.4336791654737,1192.3423753119791,1553.9086961465055,1583.9086961465055,1925.412953199929,2115.412953199929,350.0,1185.346899473809,0.0,0,0,0,1
S042,building_density,C,20,566.0,566.0,648.9979075485303,1492.0615591495482,1533.2506422803465,0.0,0.0,843.0636516010179,843.0636516010179,566.0,596.0,1523.2506422803465,1713.2506422803465,450.0,974.5991497903165,0.0,0,0,0,1
S042,building_density,C,21,515.0,1493.2506422803465,1509.6917079972156,1509.6917079972156,1555.412953199929,978.2506422803465,978.2506422803465,0.0,978.2506422803465,1493.2506422803465,1523.2506422803465,1545.412953199929,1735.412953199929,300.0,634.6838140722855,0.0,0,0,0,0
S042,building_density,C,22,34.0,34.0,80.79720419633935,80.79720419633935,91.14438702499749,0.0,0.0,0.0,0.0,34.0,64.0,81.14438702499749,271.1443870249975,300.0,352.07273973192173,0.0,0,0,0,0
S042,building_density,C,23,672.0,977.7394744886657,995.2971908810395,995.2971908810395,1042.5600033529156,305.7394744886657,215.73947448866568,0.0,215.73947448866568,977.7394744886657,1007.7394744886657,1032.5600033529156,1222.5600033529156,300.0,1012.847282731324,0.0,0,0,0,0
S042,building_density,C,24,326.0,326.0,379.63068005568596,390.7972041963394,401.1443870249975,0.0,0.0,11.16652414065345,11.16652414065345,326.0,356.0,391.1443870249975,581.1443870249975,300.0,712.5744820899963,0.0,0,0,0,0
S042,building_density,C,25,514.0,1041.2330375898912,1070.9861121548108,1070.9861121548108,1077.3749965729671,527.2330375898912,527.2330375898912,0.0,527.2330375898912,1041.2330375898912,1071.2330375898912,1070.9861121548108,1260.9861121548108,300.0,786.8301336327232,0.0,0,0,0,0
S042,building_density,C,26,685.0,1314.4430572870247,1329.3655032390402,1329.3655032390402,1338.2089017551193,629.4430572870247,389.44305728702466,0.0,389.44305728702466,1314.4430572870247,1344.4430572870247,1329.3655032390402,1519.3655032390402,300.0,400.97044828085546,0.0,0,0,0,0
S042,building_density,C,27,176.0,176.0,225.64466553843056,225.64466553843056,232.0335499565869,0.0,0.0,0.0,0.0,176.0,206.0,225.64466553843056,415.64466553843056,300.0,775.0406190972925,0.0,1,1,0,0
S042,building_density,C,28,236.0,361.1443870249975,377.7394744886657,415.64466553843056,422.0335499565869,125.14438702499751,125.14438702499751,37.90519104976488,163.0495780747624,361.1443870249975,391.1443870249975,415.64466553843056,605.6446655384306,300.0,500.2073119014078,0.0,0,0,0,0
S042,building_density,C,29,733.0,1613.9086961465055,1660.6042918092053,1820.6042918092053,1840.5283879084382,880.9086961465055,880.9086961465055,160.0,1040.9086961465055,1613.9086961465055,1643.9086961465055,1830.5283879084382,2020.5283879084382,300.0,646.1120191206365,0.0,1,1,0,0
S042,building_density,C,30,46.0,46.0,102.06155914954822,102.06155914954822,113.25064228034651,0.0,0.0,0.0,0.0,46.0,76.0,103.25064228034651,293.2506422803465,300.0,1226.8345200683466,0.0,1,1,0,0
S042,building_density,C,31,269.0,893.2506422803465,910.9312424262092,910.9312424262092,919.7746409422883,624.2506422803465,624.2506422803465,0.0,624.2506422803465,893.2506422803465,923.2506422803465,910.9312424262092,1100.9312424262093,300.0,532.930209238682,0.0,0,0,0,0
S042,building_density,C,32,400.0,635.6446655384306,653.2023819308043,653.2023819308043,700.4651944026805,235.64466553843056,235.64466553843056,0.0,235.64466553843056,635.6446655384306,665.6446655384306,690.4651944026805,880.4651944026805,300.0,1012.847282731324,0.0,0,0,0,0
S042,building_density,C,33,774.0,1480.9861121548108,1495.3660078151565,1519.3655032390402,1528.2089017551193,706.9861121548108,436.9861121548108,23.999495423883673,460.9856075786945,1480.9861121548108,1510.9861121548108,1519.3655032390402,1709.3655032390402,300.0,608.8954974838093,0.0,0,0,0,0
S042,building_density,C,34,127.0,127.0,181.30894149065833,181.30894149065833,201.23303758989113,0.0,0.0,0.0,0.0,127.0,157.0,191.23303758989113,381.2330375898911,300.0,805.6764774410268,0.0,0,0,0,0
S042,building_density,C,35,605.0,880.4651944026805,934.0958744583666,934.0958744583666,944.4430572870247,275.4651944026805,215.46519440268048,0.0,215.46519440268048,880.4651944026805,910.4651944026805,934.4430572870247,1124.4430572870247,300.0,712.5744820899963,0.0,0,0,0,0
S042,building_density,C,36,343.0,356.0,409.63068005568596,580.7972041963394,591.1443870249975,13.0,13.0,171.16652414065345,184.16652414065345,356.0,386.0,581.1443870249975,771.1443870249975,300.0,712.5744820899963,0.0,0,0,0,0
S042,building_density,C,37,104.0,104.0,180.06155914954823,462.0615591495482,493.2506422803465,0.0,0.0,282.0,282.0,104.0,134.0,483.2506422803465,673.2506422803465,400.0,1426.8345200683466,0.0,0,0,0,1
S042,building_density,C,38,219.0,219.0,287.50870360188276,502.28899605641595,553.9086961465056,0.0,0.0,214.7802924545332,214.7802924545332,219.0,249.0,543.9086961465056,733.9086961465056,350.0,1294.1386381436048,0.0,0,0,0,1
S042,building_density,C,39,520.0,1523.9086961465055,1575.258028831742,1699.6917079972156,1745.412953199929,1003.9086961465055,1003.9086961465055,124.43367916547368,1128.3423753119791,1523.9086961465055,1553.9086961465055,1735.412953199929,1925.412953199929,300.0,1085.346899473809,0.0,2,2,0,0
S042,building_density,C,40,612.0,1903.2506422803465,1920.931242426209,1920.931242426209,1929.7746409422882,1291.2506422803465,1291.2506422803465,0.0,1291.2506422803465,1903.2506422803465,1933.2506422803465,1920.931242426209,2110.931242426209,300.0,532.930209238682,0.0,0,0,0,0
S042,building_density,C,41,679.0,1933.2506422803465,1949.6917079972156,2079.6917079972154,2125.412953199929,1254.2506422803465,1254.2506422803465,129.99999999999977,1384.2506422803463,1933.2506422803465,1963.2506422803465,2115.412953199929,2305.412953199929,300.0,634.6838140722855,0.0,0,0,0,0
S042,building_density,C,42,325.0,476.0668329770132,501.40174850815674,912.0615591495482,933.2506422803465,151.06683297701318,151.06683297701318,410.65981064139146,561.7266436184046,476.0668329770132,506.0668329770132,923.2506422803465,1113.2506422803465,350.0,632.930209238682,0.0,0,0,0,1
S042,building_density,C,43,759.0,1101.2330375898912,1176.2330292617344,1562.288996056416,1653.9086961465055,342.2330375898912,342.2330375898912,386.0559667946816,728.2890043845728,1101.2330375898912,1131.2330375898912,1643.9086961465055,1833.9086961465055,550.0,1146.1120191206364,0.0,0,0,0,1
S042,building_density,C,44,781.0,874.0,910.5950874636682,1494.5972277366545,1520.9861121548108,93.0,33.0,584.0021402729863,617.0021402729863,874.0,904.0,1510.9861121548108,1700.9861121548108,400.0,700.2073119014078,0.0,0,0,0,1
S042,building_density,C,45,406.0,1011.2330375898912,1076.2330292617344,1262.288996056416,1343.9086961465055,605.2330375898912,605.2330375898912,186.05596679468158,791.2890043845728,1011.2330375898912,1041.2330375898912,1333.9086961465055,1523.9086961465055,500.0,1046.1120191206364,0.0,0,0,0,1
